gen,clust,net,n_nodes,n_edges,seed,stat,dt,value
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_deg_assort,emd,0.012506721497848209
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_deg_assort,mean_l1,0.044991155579454614
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_deg_assort,rmse,0.11858777985644973
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_global_ccoeff,emd,0.03942410579502181
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_global_ccoeff,mean_l1,0.040386733263035504
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_global_ccoeff,rmse,0.10615617751629726
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_local_ccoeff,emd,0.03887131454162083
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_local_ccoeff,mean_l1,0.043053399796775145
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_local_ccoeff,rmse,0.111523551344223
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_mean_degree,emd,0.037835742421598303
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_mean_degree,mean_l1,0.03891492211841017
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_mean_degree,rmse,0.12506330544358676
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_mean_kcore,emd,0.06791321632438564
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_mean_kcore,mean_l1,0.07009749081349284
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_mean_kcore,rmse,0.18600186721211018
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_n_concomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_n_concomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_n_concomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_pseudo_diameter,emd,0.9820322180916979
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_pseudo_diameter,mean_l1,1.0439900867410161
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,cluster_pseudo_diameter,rmse,3.339245067499216
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_deg_assort,emd,0.00882605124619624
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_deg_assort,mean_l1,0.011894152437839634
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_deg_assort,rmse,0.06931777831787528
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_global_ccoeff,emd,0.004863807327111299
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_global_ccoeff,mean_l1,0.00605521630838924
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_global_ccoeff,rmse,0.05215603835950738
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_local_ccoeff,emd,0.004757892252600706
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_local_ccoeff,mean_l1,0.006461471847831278
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_local_ccoeff,rmse,0.0535188253763055
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_mean_degree,emd,0.007663787070005945
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_mean_degree,mean_l1,0.00852047098933487
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_mean_degree,rmse,0.06218395370031283
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_mean_kcore,emd,0.010122126961279985
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_mean_kcore,mean_l1,0.010216773227619996
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_mean_kcore,rmse,0.07834475557638075
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_pseudo_diameter,emd,0.0599678743530252
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_pseudo_diameter,mean_l1,0.06853471354631448
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_pseudo_diameter,rmse,0.539365906355586
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_deg_assort,emd,0.009360935909619556
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_deg_assort,mean_l1,0.012877482552174982
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_deg_assort,rmse,0.07207778156838161
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_global_ccoeff,emd,0.006114309495586415
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_global_ccoeff,mean_l1,0.007419087613387095
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_global_ccoeff,rmse,0.05886789389282095
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_local_ccoeff,emd,0.0060702704947223915
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_local_ccoeff,mean_l1,0.007916809475581923
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_local_ccoeff,rmse,0.060302412047265594
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_mean_degree,emd,0.008887832978171039
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_mean_degree,mean_l1,0.009744516897499946
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_mean_degree,rmse,0.06786105770238038
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_mean_kcore,emd,0.011638124707440493
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_mean_kcore,mean_l1,0.011921733702664096
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_mean_kcore,rmse,0.08585224547293487
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_pseudo_diameter,emd,0.05961092271997148
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_pseudo_diameter,mean_l1,0.06817776191326075
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_pseudo_diameter,rmse,0.5380406809959335
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_deg_assort,emd,0.009536621561227157
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_deg_assort,mean_l1,0.012521718034045677
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_deg_assort,rmse,0.07020533730449974
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_global_ccoeff,emd,0.006042493726785179
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_global_ccoeff,mean_l1,0.0072484282642862954
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_global_ccoeff,rmse,0.05800171556119896
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_local_ccoeff,emd,0.005951421427341827
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_local_ccoeff,mean_l1,0.007667674333139992
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_local_ccoeff,rmse,0.05921214588968111
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_mean_degree,emd,0.008579363908113653
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_mean_degree,mean_l1,0.009436047827442565
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_mean_degree,rmse,0.06627632102940971
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_mean_kcore,emd,0.010988037498084248
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_mean_kcore,mean_l1,0.011278731442388133
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_mean_kcore,rmse,0.08289820255392555
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_pseudo_diameter,emd,0.06050330180260577
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_pseudo_diameter,mean_l1,0.06835623772978762
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_pseudo_diameter,rmse,0.5418419679082507
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_deg_assort,emd,0.009040696697640158
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_deg_assort,mean_l1,0.01252920129413668
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_deg_assort,rmse,0.07086962302091393
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_global_ccoeff,emd,0.005748733205271873
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_global_ccoeff,mean_l1,0.006933591884524149
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_global_ccoeff,rmse,0.05676358907499421
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_local_ccoeff,emd,0.005736665179392151
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_local_ccoeff,mean_l1,0.007402022714727531
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_local_ccoeff,rmse,0.05840292425718633
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_mean_degree,emd,0.008184459937098425
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_mean_degree,mean_l1,0.00904114385642734
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_mean_degree,rmse,0.06475921539400609
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_mean_kcore,emd,0.01049784084604206
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_mean_kcore,mean_l1,0.010659068999627277
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_mean_kcore,rmse,0.08056690320256453
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_pseudo_diameter,emd,0.06032482598607891
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_pseudo_diameter,mean_l1,0.06817776191326075
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_pseudo_diameter,rmse,0.5413476616159943
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_deg_assort,emd,0.008881287826367708
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_deg_assort,mean_l1,0.01257781548216655
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_deg_assort,rmse,0.07153867178630492
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_global_ccoeff,emd,0.004949769434132651
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_global_ccoeff,mean_l1,0.006198555744455986
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_global_ccoeff,rmse,0.05300186286277901
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_local_ccoeff,emd,0.0048863191924466524
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_local_ccoeff,mean_l1,0.006623991139653999
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_local_ccoeff,rmse,0.05424535165093857
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_mean_degree,emd,0.007585846760146052
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_mean_degree,mean_l1,0.00844253067947497
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_mean_degree,rmse,0.061955291979088827
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_mean_kcore,emd,0.009773414863552815
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_mean_kcore,mean_l1,0.010038875105811232
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_mean_kcore,rmse,0.07756496741565674
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_n_concomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_n_concomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_n_concomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_pseudo_diameter,emd,0.060860253435659484
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_pseudo_diameter,mean_l1,0.06799928609673389
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,cluster_pseudo_diameter,rmse,0.5372107550337517
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_deg_assort,emd,0.009024693795597049
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_deg_assort,mean_l1,0.012561572965972352
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_deg_assort,rmse,0.07109522638885137
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_global_ccoeff,emd,0.005407705048637387
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_global_ccoeff,mean_l1,0.006721038087811706
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_global_ccoeff,rmse,0.05590822317825514
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_local_ccoeff,emd,0.0051735497723303745
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_local_ccoeff,mean_l1,0.00707567062883547
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_local_ccoeff,rmse,0.056889976485124456
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_mean_degree,emd,0.005789035168663067
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_mean_degree,mean_l1,0.006645719087991996
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_mean_degree,rmse,0.051676030011410794
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_mean_kcore,emd,0.009420789297824982
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_mean_kcore,mean_l1,0.009660230629748303
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_mean_kcore,rmse,0.07578175819086827
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_n_concomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_n_concomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_n_concomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_pseudo_diameter,emd,0.062109584151347486
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_pseudo_diameter,mean_l1,0.07031947171158308
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,cluster_pseudo_diameter,rmse,0.5556646134058465
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_deg_assort,emd,0.00898603566723321
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_deg_assort,mean_l1,0.012169246022169754
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_deg_assort,rmse,0.07046174622252337
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_global_ccoeff,emd,0.004681604483302255
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_global_ccoeff,mean_l1,0.006008075732092135
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_global_ccoeff,rmse,0.05221152479654954
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_local_ccoeff,emd,0.0044274896208015765
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_local_ccoeff,mean_l1,0.006562396190377765
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_local_ccoeff,rmse,0.05395295091205602
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_mean_degree,emd,0.005396261290640931
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_mean_degree,mean_l1,0.006252945209969856
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_mean_degree,rmse,0.05027834121383762
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_mean_kcore,emd,0.00838678572306122
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_mean_kcore,mean_l1,0.008682422364727094
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_mean_kcore,rmse,0.0711425034033184
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_n_concomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_n_concomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_n_concomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_pseudo_diameter,emd,0.06282348741745492
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_pseudo_diameter,mean_l1,0.06924861681242192
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,cluster_pseudo_diameter,rmse,0.5527663140007587
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_deg_assort,emd,0.00905568079546612
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_deg_assort,mean_l1,0.012133295128869152
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_deg_assort,rmse,0.07020665037029358
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_global_ccoeff,emd,0.004590679439911585
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_global_ccoeff,mean_l1,0.005834471513020074
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_global_ccoeff,rmse,0.05110173230007835
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_local_ccoeff,emd,0.004417231273740567
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_local_ccoeff,mean_l1,0.006237490959694867
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_local_ccoeff,rmse,0.052505954848461385
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_mean_degree,emd,0.005178403129839453
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_mean_degree,mean_l1,0.006035087049168371
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_mean_degree,rmse,0.04771868351547536
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_mean_kcore,emd,0.008234424736107616
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_mean_kcore,mean_l1,0.00838899560993605
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_mean_kcore,rmse,0.06895640009372109
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_n_concomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_n_concomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_n_concomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_frac_giant_ccomp,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_frac_giant_ccomp,mean_l1,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_frac_giant_ccomp,rmse,0.0
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_pseudo_diameter,emd,0.0637158665000892
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_pseudo_diameter,mean_l1,0.07049794752810994
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,cluster_pseudo_diameter,rmse,0.5574283779762781
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_deg_assort,emd,0.009011175661963902
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_deg_assort,mean_l1,0.012575377236627407
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_deg_assort,rmse,0.07095739457804617
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_global_ccoeff,emd,0.0057887075270364585
ec-sbm-v2,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,cluster_global_ccoeff,mean_l1,0.007035527954375669
