gen,clustering,net,n_nodes,n_edges,seed,stat,dist_type,value
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,3,local_ccoeff_nodes,emd,0.17006312173172053
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,3,pagerank,emd,6.304966584006807e-07
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,frac_giant_ccomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,frac_giant_ccomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,deg_assort,abs_diff,-0.06504817862726378
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,deg_assort,rel_diff,3.5640016281765208
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,global_ccoeff,abs_diff,-0.07708594907498464
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,global_ccoeff,rel_diff,-6.458913584114404
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,local_ccoeff,abs_diff,-0.17067036993689938
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,local_ccoeff,rel_diff,-6.264314059786307
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,node_coverage,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,node_coverage,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,n_nodes,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,n_nodes,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,n_edges,abs_diff,-357.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,n_edges,rel_diff,-0.00021184843994690141
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,n_concomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,n_concomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,mean_degree,abs_diff,-0.005234258736592778
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,mean_degree,rel_diff,-0.00021184843994686707
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,mean_kcore,abs_diff,-0.095609527230609
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,mean_kcore,rel_diff,-0.007610016139629468
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,n_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,n_clusters,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,n_outliers,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,n_outliers,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,pseudo_diameter,abs_diff,-1.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,pseudo_diameter,rel_diff,-0.09090909090909091
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,degree,emd,0.005234258736593708
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,kcore,emd,1.3633704520962693
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,conductance,emd,0.00295226148859944
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,edge_density,emd,0.005854494926397363
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,degree_density,emd,0.018074814698325198
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,mincut,emd,0.004956629491945308
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,modularity,emd,2.1164468624227896e-07
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,mixing_parameter,emd,0.02562094742947491
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,concomp_sizes,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,local_ccoeff_nodes,emd,0.17067036993689932
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,4,pagerank,emd,6.311568771084611e-07
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,frac_giant_ccomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,frac_giant_ccomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,deg_assort,abs_diff,-0.06520779415450764
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,deg_assort,rel_diff,3.5417728989949935
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,global_ccoeff,abs_diff,-0.07708843259394463
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,global_ccoeff,rel_diff,-6.460466034350084
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,local_ccoeff,abs_diff,-0.17061242775490118
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,local_ccoeff,rel_diff,-6.248897686807866
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,node_coverage,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,node_coverage,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,n_nodes,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,n_nodes,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,n_edges,abs_diff,-359.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,n_edges,rel_diff,-0.00021303551877709304
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,n_concomp,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,n_concomp,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,mean_degree,abs_diff,-0.005263582314949389
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,mean_degree,rel_diff,-0.00021303551877707263
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,mean_kcore,abs_diff,-0.09312435396491381
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,mean_kcore,rel_diff,-0.0074107435070673786
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,n_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,n_clusters,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,n_outliers,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,n_outliers,rel_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,pseudo_diameter,abs_diff,-2.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,pseudo_diameter,rel_diff,-0.2
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,degree,emd,0.0052635823149499855
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,kcore,emd,1.36532780095155
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,conductance,emd,0.0031877559178995077
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,edge_density,emd,0.00620895880347073
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,degree_density,emd,0.01891787121079915
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,mincut,emd,0.0030978934324658036
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,modularity,emd,2.1326623808093415e-07
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,mixing_parameter,emd,0.025693977618350898
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,concomp_sizes,emd,0.0
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,local_ccoeff_nodes,emd,0.17061242775490115
ec-sbm-v2,leiden-cpm-0.0001,lastfm_aminer,136409,1685524,5,pagerank,emd,6.309202861962337e-07
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,frac_giant_ccomp,abs_diff,4.2795028929454304e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,frac_giant_ccomp,rel_diff,4.4197722933329706e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,deg_assort,abs_diff,0.009799575652958373
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,deg_assort,rel_diff,-0.1775786567608934
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,global_ccoeff,abs_diff,-0.0009849134848513852
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,global_ccoeff,rel_diff,-0.03419077461711179
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,local_ccoeff,abs_diff,-0.27793876250550054
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,local_ccoeff,rel_diff,-3.248174637523715
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,node_coverage,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,node_coverage,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,n_nodes,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,n_nodes,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,n_edges,abs_diff,5.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,n_edges,rel_diff,2.465633993399991e-06
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,n_concomp,abs_diff,-1.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,n_concomp,rel_diff,-0.0005614823133071309
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,mean_degree,abs_diff,8.559005785713225e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,mean_degree,rel_diff,2.4656339933496685e-06
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,mean_kcore,abs_diff,-0.7429217022150709
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,mean_kcore,rel_diff,-0.042398856989339234
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,n_clusters,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,n_clusters,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,n_outliers,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,n_outliers,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,pseudo_diameter,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,pseudo_diameter,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,degree,emd,8.559005785890861e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,kcore,emd,0.8410421445444897
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,conductance,emd,0.001716749739548013
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,edge_density,emd,0.0014234489381034193
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,degree_density,emd,0.0038318935350029728
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,mincut,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,modularity,emd,5.146765791979058e-07
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,mixing_parameter,emd,0.005395760682985119
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,concomp_sizes,emd,0.04008706440899834
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,local_ccoeff_nodes,emd,0.2779387625055006
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,1,pagerank,emd,3.173677184193974e-07
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,frac_giant_ccomp,abs_diff,4.2795028929454304e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,frac_giant_ccomp,rel_diff,4.4197722933329706e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,deg_assort,abs_diff,0.009743891021972644
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,deg_assort,rel_diff,-0.17639160198937026
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,global_ccoeff,abs_diff,-0.0011152322283896968
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,global_ccoeff,rel_diff,-0.03889066343155516
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,local_ccoeff,abs_diff,-0.27775157430607533
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,local_ccoeff,rel_diff,-3.2389015992282495
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,node_coverage,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,node_coverage,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,n_nodes,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,n_nodes,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,n_edges,abs_diff,5.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,n_edges,rel_diff,2.465633993399991e-06
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,n_concomp,abs_diff,-1.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,n_concomp,rel_diff,-0.0005614823133071309
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,mean_degree,abs_diff,8.559005785713225e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,mean_degree,rel_diff,2.4656339933496685e-06
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,mean_kcore,abs_diff,-0.7512496148447418
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,mean_kcore,rel_diff,-0.04289452130040692
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,n_clusters,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,n_clusters,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,n_outliers,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,n_outliers,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,pseudo_diameter,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,pseudo_diameter,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,degree,emd,8.559005785890861e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,kcore,emd,0.861506727378548
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,conductance,emd,0.00202089702971433
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,edge_density,emd,0.0017684563912171102
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,degree_density,emd,0.0044439164890855195
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,mincut,emd,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,modularity,emd,5.243578120829318e-07
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,mixing_parameter,emd,0.005342699657435863
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,concomp_sizes,emd,0.04008706440899834
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,local_ccoeff_nodes,emd,0.27775157430607533
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,2,pagerank,emd,3.178934452221943e-07
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,frac_giant_ccomp,abs_diff,4.2795028929454304e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,frac_giant_ccomp,rel_diff,4.4197722933329706e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,deg_assort,abs_diff,0.009882737363762141
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,deg_assort,rel_diff,-0.1793559201843894
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,global_ccoeff,abs_diff,-0.0009637037571712977
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,global_ccoeff,rel_diff,-0.03342987570778484
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,local_ccoeff,abs_diff,-0.2767997463994934
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,local_ccoeff,rel_diff,-3.192368804244127
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,node_coverage,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,node_coverage,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,n_nodes,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,n_nodes,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,n_edges,abs_diff,5.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,n_edges,rel_diff,2.465633993399991e-06
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,n_concomp,abs_diff,-1.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,n_concomp,rel_diff,-0.0005614823133071309
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,mean_degree,abs_diff,8.559005785713225e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,mean_degree,rel_diff,2.4656339933496685e-06
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,mean_kcore,abs_diff,-0.7443681741928891
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,mean_kcore,rel_diff,-0.04248491492172193
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,n_clusters,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,n_clusters,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,n_outliers,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,n_outliers,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,pseudo_diameter,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,pseudo_diameter,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,degree,emd,8.559005785890861e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,kcore,emd,0.8639546030333115
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,conductance,emd,0.001946623586416865
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,edge_density,emd,0.0016544435538727177
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,degree_density,emd,0.004289681954056826
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,mincut,emd,0.0001784758165268574
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,modularity,emd,5.17316915439255e-07
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,mixing_parameter,emd,0.005381073656882951
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,concomp_sizes,emd,0.04008706440899834
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,local_ccoeff_nodes,emd,0.2767997463994934
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,3,pagerank,emd,3.181381539488689e-07
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,frac_giant_ccomp,abs_diff,4.2795028929454304e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,frac_giant_ccomp,rel_diff,4.4197722933329706e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,deg_assort,abs_diff,0.009767806774967282
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,deg_assort,rel_diff,-0.17690113171581928
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,global_ccoeff,abs_diff,-0.0010699093931503811
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,global_ccoeff,rel_diff,-0.03725127793347085
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,local_ccoeff,abs_diff,-0.27766580981713723
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,local_ccoeff,rel_diff,-3.234666457605301
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,node_coverage,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,node_coverage,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,n_nodes,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,n_nodes,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,n_edges,abs_diff,5.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,n_edges,rel_diff,2.465633993399991e-06
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,n_concomp,abs_diff,-1.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,n_concomp,rel_diff,-0.0005614823133071309
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,mean_degree,abs_diff,8.559005785713225e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,mean_degree,rel_diff,2.4656339933496685e-06
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,mean_kcore,abs_diff,-0.752165428463833
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,mean_kcore,rel_diff,-0.0429490578624684
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,n_clusters,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,n_clusters,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,n_outliers,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,n_outliers,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,n_disconnected_clusters,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,pseudo_diameter,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,pseudo_diameter,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,degree,emd,8.559005785890861e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,kcore,emd,0.864973124721832
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,conductance,emd,0.0018466759587669615
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,edge_density,emd,0.001599984783475264
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,degree_density,emd,0.004092229968549212
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,mincut,emd,0.0003569516330537148
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,modularity,emd,5.179329938955923e-07
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,mixing_parameter,emd,0.0054819069769180395
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,concomp_sizes,emd,0.04008706440899834
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,local_ccoeff_nodes,emd,0.2776658098171372
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,4,pagerank,emd,3.1661931068230333e-07
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,frac_giant_ccomp,abs_diff,4.2795028929454304e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,frac_giant_ccomp,rel_diff,4.4197722933329706e-05
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,deg_assort,abs_diff,0.009925071580112958
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,deg_assort,rel_diff,-0.18026271426171134
ec-sbm-v1,leiden-cpm-0.0001,wikiconflict,116836,2027871,5,global_ccoeff,abs_diff,-0.0008740538384586216
