config,net,n_nodes,n_edges,bucket,stat,dist_type,value
rewire_stack,topology,34761,107720,B0,cluster_global_ccoeff,emd,0.0015116310864572797
rewire_stack,topology,34761,107720,B0,cluster_local_ccoeff,emd,0.0035536884376371567
rewire_stack,topology,34761,107720,B0,cluster_mean_degree,emd,0.00851019414090781
rewire_stack,topology,34761,107720,B0,cluster_mean_kcore,emd,0.005930086914364282
rewire_stack,topology,34761,107720,B0,cluster_n_concomp,emd,0.0
rewire_stack,topology,34761,107720,B0,cluster_frac_giant_ccomp,emd,0.0
rewire_stack,topology,34761,107720,B0,cluster_pseudo_diameter,emd,0.7410256410256408
rewire_stack,email_enron,36692,183831,B0,frac_giant_ccomp,abs_diff,0.0034884988553363083
rewire_stack,email_enron,36692,183831,B0,deg_assort,abs_diff,0.023179147013150055
rewire_stack,email_enron,36692,183831,B0,global_ccoeff,abs_diff,0.05543038886465974
rewire_stack,email_enron,36692,183831,B0,local_ccoeff,abs_diff,0.3739608125818137
rewire_stack,email_enron,36692,183831,B0,node_coverage,abs_diff,0.0
rewire_stack,email_enron,36692,183831,B0,n_nodes,rel_diff,0.0
rewire_stack,email_enron,36692,183831,B0,n_edges,rel_diff,0.0005273802792397025
rewire_stack,email_enron,36692,183831,B0,n_concomp,rel_diff,0.015253729747489666
rewire_stack,email_enron,36692,183831,B0,mean_degree,rel_diff,0.0005273802792396633
rewire_stack,email_enron,36692,183831,B0,mean_kcore,rel_diff,0.025280565682474516
rewire_stack,email_enron,36692,183831,B0,n_clusters,rel_diff,0.0
rewire_stack,email_enron,36692,183831,B0,n_outliers,rel_diff,0.0
rewire_stack,email_enron,36692,183831,B0,pseudo_diameter,rel_diff,0.0838095238095238
rewire_stack,email_enron,36692,183831,B0,degree,emd,0.005287256077619373
rewire_stack,email_enron,36692,183831,B0,kcore,emd,0.16922489916058003
rewire_stack,email_enron,36692,183831,B0,conductance,emd,0.005894292096821668
rewire_stack,email_enron,36692,183831,B0,edge_density,emd,0.0025311861762350074
rewire_stack,email_enron,36692,183831,B0,degree_density,emd,0.009115865164044857
rewire_stack,email_enron,36692,183831,B0,mincut,emd,0.016485078162008594
rewire_stack,email_enron,36692,183831,B0,modularity,emd,7.429493304634993e-07
rewire_stack,email_enron,36692,183831,B0,mixing_parameter,emd,0.015836025694875883
rewire_stack,email_enron,36692,183831,B0,concomp_sizes,emd,0.6933333035801534
rewire_stack,email_enron,36692,183831,B0,local_ccoeff_nodes,emd,0.37396081258181374
rewire_stack,email_enron,36692,183831,B0,pagerank,emd,1.6885383577115171e-06
rewire_stack,email_enron,36692,183831,B0,cluster_deg_assort,rmse,0.06847911535727402
rewire_stack,email_enron,36692,183831,B0,cluster_global_ccoeff,rmse,0.08102809733133735
rewire_stack,email_enron,36692,183831,B0,cluster_local_ccoeff,rmse,0.09974548534078681
rewire_stack,email_enron,36692,183831,B0,cluster_mean_degree,rmse,0.12941357354304892
rewire_stack,email_enron,36692,183831,B0,cluster_mean_kcore,rmse,0.23010838758772967
rewire_stack,email_enron,36692,183831,B0,cluster_n_concomp,mean_l1,0.0
rewire_stack,email_enron,36692,183831,B0,cluster_frac_giant_ccomp,rmse,0.0
rewire_stack,email_enron,36692,183831,B0,cluster_pseudo_diameter,mean_l1,0.1153008053055424
rewire_stack,email_enron,36692,183831,B0,cluster_deg_assort,emd,0.007040283464039951
rewire_stack,email_enron,36692,183831,B0,cluster_global_ccoeff,emd,0.02376093475252826
rewire_stack,email_enron,36692,183831,B0,cluster_local_ccoeff,emd,0.027489942271158807
rewire_stack,email_enron,36692,183831,B0,cluster_mean_degree,emd,0.01823173032808971
rewire_stack,email_enron,36692,183831,B0,cluster_mean_kcore,emd,0.06899656257326021
rewire_stack,email_enron,36692,183831,B0,cluster_n_concomp,emd,0.0
rewire_stack,email_enron,36692,183831,B0,cluster_frac_giant_ccomp,emd,0.0
rewire_stack,email_enron,36692,183831,B0,cluster_pseudo_diameter,emd,0.08990999526290859
rewire_stack,pgp_strong,39796,197150,B0,frac_giant_ccomp,abs_diff,0.0
rewire_stack,pgp_strong,39796,197150,B0,deg_assort,abs_diff,0.019302043325817482
rewire_stack,pgp_strong,39796,197150,B0,global_ccoeff,abs_diff,0.21425799445991167
rewire_stack,pgp_strong,39796,197150,B0,local_ccoeff,abs_diff,0.38152234020752446
rewire_stack,pgp_strong,39796,197150,B0,node_coverage,abs_diff,0.0
rewire_stack,pgp_strong,39796,197150,B0,n_nodes,rel_diff,0.0
rewire_stack,pgp_strong,39796,197150,B0,n_edges,rel_diff,7.607840119390716e-05
rewire_stack,pgp_strong,39796,197150,B0,n_concomp,rel_diff,0.0
rewire_stack,pgp_strong,39796,197150,B0,mean_degree,rel_diff,7.607840119386377e-05
rewire_stack,pgp_strong,39796,197150,B0,mean_kcore,rel_diff,0.12904825631051134
rewire_stack,pgp_strong,39796,197150,B0,n_clusters,rel_diff,0.0
rewire_stack,pgp_strong,39796,197150,B0,n_outliers,rel_diff,0.0
rewire_stack,pgp_strong,39796,197150,B0,pseudo_diameter,rel_diff,0.4025
rewire_stack,pgp_strong,39796,197150,B0,degree,emd,0.0008543572218313589
rewire_stack,pgp_strong,39796,197150,B0,kcore,emd,0.9880138707407793
rewire_stack,pgp_strong,39796,197150,B0,conductance,emd,0.026964401943021937
rewire_stack,pgp_strong,39796,197150,B0,edge_density,emd,0.013469277474611609
rewire_stack,pgp_strong,39796,197150,B0,degree_density,emd,0.04592083444904294
rewire_stack,pgp_strong,39796,197150,B0,mincut,emd,0.010810810810810811
rewire_stack,pgp_strong,39796,197150,B0,modularity,emd,4.674688870056499e-06
rewire_stack,pgp_strong,39796,197150,B0,mixing_parameter,emd,0.013812393359140545
rewire_stack,pgp_strong,39796,197150,B0,concomp_sizes,emd,0.0
rewire_stack,pgp_strong,39796,197150,B0,local_ccoeff_nodes,emd,0.38152234020752446
rewire_stack,pgp_strong,39796,197150,B0,pagerank,emd,3.9512995253510745e-06
rewire_stack,pgp_strong,39796,197150,B0,cluster_deg_assort,rmse,0.21727730090228103
rewire_stack,pgp_strong,39796,197150,B0,cluster_global_ccoeff,rmse,0.20163232288775254
rewire_stack,pgp_strong,39796,197150,B0,cluster_local_ccoeff,rmse,0.20601604406237578
rewire_stack,pgp_strong,39796,197150,B0,cluster_mean_degree,rmse,0.2386327411384055
rewire_stack,pgp_strong,39796,197150,B0,cluster_mean_kcore,rmse,0.4361408078329047
rewire_stack,pgp_strong,39796,197150,B0,cluster_n_concomp,mean_l1,0.0
rewire_stack,pgp_strong,39796,197150,B0,cluster_frac_giant_ccomp,rmse,0.0
rewire_stack,pgp_strong,39796,197150,B0,cluster_pseudo_diameter,mean_l1,1.1637065637065638
rewire_stack,pgp_strong,39796,197150,B0,cluster_deg_assort,emd,0.07862104409014596
rewire_stack,pgp_strong,39796,197150,B0,cluster_global_ccoeff,emd,0.10974164502484669
rewire_stack,pgp_strong,39796,197150,B0,cluster_local_ccoeff,emd,0.11145110083247628
rewire_stack,pgp_strong,39796,197150,B0,cluster_mean_degree,emd,0.09184166889808587
rewire_stack,pgp_strong,39796,197150,B0,cluster_mean_kcore,emd,0.2037718422309433
rewire_stack,pgp_strong,39796,197150,B0,cluster_n_concomp,emd,0.0
rewire_stack,pgp_strong,39796,197150,B0,cluster_frac_giant_ccomp,emd,0.0
rewire_stack,pgp_strong,39796,197150,B0,cluster_pseudo_diameter,emd,1.0555984555984557
rewire_stack,facebook_wall,45813,183412,B0,frac_giant_ccomp,abs_diff,0.0001309671927182121
rewire_stack,facebook_wall,45813,183412,B0,deg_assort,abs_diff,0.19270282676537034
rewire_stack,facebook_wall,45813,183412,B0,global_ccoeff,abs_diff,0.08060942415327638
rewire_stack,facebook_wall,45813,183412,B0,local_ccoeff,abs_diff,0.10423196011350681
rewire_stack,facebook_wall,45813,183412,B0,node_coverage,abs_diff,0.0
rewire_stack,facebook_wall,45813,183412,B0,n_nodes,rel_diff,0.0
rewire_stack,facebook_wall,45813,183412,B0,n_edges,rel_diff,1.0904471378488748e-06
rewire_stack,facebook_wall,45813,183412,B0,n_concomp,rel_diff,0.0011890606420927466
rewire_stack,facebook_wall,45813,183412,B0,mean_degree,rel_diff,1.0904471378423044e-06
rewire_stack,facebook_wall,45813,183412,B0,mean_kcore,rel_diff,0.024235760182753762
rewire_stack,facebook_wall,45813,183412,B0,n_clusters,rel_diff,0.0
rewire_stack,facebook_wall,45813,183412,B0,n_outliers,rel_diff,0.0
rewire_stack,facebook_wall,45813,183412,B0,pseudo_diameter,rel_diff,0.36483516483516487
rewire_stack,facebook_wall,45813,183412,B0,degree,emd,8.731146181206739e-06
rewire_stack,facebook_wall,45813,183412,B0,kcore,emd,0.34952524392639645
rewire_stack,facebook_wall,45813,183412,B0,conductance,emd,0.0015398451128432059
rewire_stack,facebook_wall,45813,183412,B0,edge_density,emd,0.0010366435591420914
rewire_stack,facebook_wall,45813,183412,B0,degree_density,emd,0.0020573143211362046
rewire_stack,facebook_wall,45813,183412,B0,mincut,emd,0.0
rewire_stack,facebook_wall,45813,183412,B0,modularity,emd,1.1309955250352492e-07
rewire_stack,facebook_wall,45813,183412,B0,mixing_parameter,emd,0.015857740969040756
rewire_stack,facebook_wall,45813,183412,B0,concomp_sizes,emd,0.07369492827668445
rewire_stack,facebook_wall,45813,183412,B0,local_ccoeff_nodes,emd,0.10423196011350681
rewire_stack,facebook_wall,45813,183412,B0,pagerank,emd,1.7355325627883038e-06
rewire_stack,facebook_wall,45813,183412,B0,cluster_deg_assort,rmse,0.0978876013764391
rewire_stack,facebook_wall,45813,183412,B0,cluster_global_ccoeff,rmse,0.0537693679564277
rewire_stack,facebook_wall,45813,183412,B0,cluster_local_ccoeff,rmse,0.05057748231132336
rewire_stack,facebook_wall,45813,183412,B0,cluster_mean_degree,rmse,0.04015678006890946
rewire_stack,facebook_wall,45813,183412,B0,cluster_mean_kcore,rmse,0.062095275459011404
rewire_stack,facebook_wall,45813,183412,B0,cluster_n_concomp,mean_l1,0.0
rewire_stack,facebook_wall,45813,183412,B0,cluster_frac_giant_ccomp,rmse,0.0
rewire_stack,facebook_wall,45813,183412,B0,cluster_pseudo_diameter,mean_l1,0.4061624649859944
rewire_stack,facebook_wall,45813,183412,B0,cluster_deg_assort,emd,0.01741359453749017
rewire_stack,facebook_wall,45813,183412,B0,cluster_global_ccoeff,emd,0.008589748203134493
rewire_stack,facebook_wall,45813,183412,B0,cluster_local_ccoeff,emd,0.0072262746767109455
rewire_stack,facebook_wall,45813,183412,B0,cluster_mean_degree,emd,0.004114628642272408
rewire_stack,facebook_wall,45813,183412,B0,cluster_mean_kcore,emd,0.006362207083348262
rewire_stack,facebook_wall,45813,183412,B0,cluster_n_concomp,emd,0.0
rewire_stack,facebook_wall,45813,183412,B0,cluster_frac_giant_ccomp,emd,0.0
rewire_stack,facebook_wall,45813,183412,B0,cluster_pseudo_diameter,emd,0.3951820728291318
rewire_stack,slashdot_threads,51083,116573,B0,frac_giant_ccomp,abs_diff,0.0
rewire_stack,slashdot_threads,51083,116573,B0,deg_assort,abs_diff,0.00414271916777615
rewire_stack,slashdot_threads,51083,116573,B0,global_ccoeff,abs_diff,0.0023173672568513196
rewire_stack,slashdot_threads,51083,116573,B0,local_ccoeff,abs_diff,0.010225817012653083
rewire_stack,slashdot_threads,51083,116573,B0,node_coverage,abs_diff,0.0
rewire_stack,slashdot_threads,51083,116573,B0,n_nodes,rel_diff,0.0
rewire_stack,slashdot_threads,51083,116573,B0,n_edges,rel_diff,0.00019734308372382382
rewire_stack,slashdot_threads,51083,116573,B0,n_concomp,rel_diff,0.0
rewire_stack,slashdot_threads,51083,116573,B0,mean_degree,rel_diff,0.00019734308372386651
rewire_stack,slashdot_threads,51083,116573,B0,mean_kcore,rel_diff,0.007448347547598142
rewire_stack,slashdot_threads,51083,116573,B0,n_clusters,rel_diff,0.0
rewire_stack,slashdot_threads,51083,116573,B0,n_outliers,rel_diff,0.0
rewire_stack,slashdot_threads,51083,116573,B0,pseudo_diameter,rel_diff,0.3294871794871795
rewire_stack,slashdot_threads,51083,116573,B0,degree,emd,0.0009004952723978832
rewire_stack,slashdot_threads,51083,116573,B0,kcore,emd,0.10333770530313416
rewire_stack,slashdot_threads,51083,116573,B0,conductance,emd,0.00011824675583360418
rewire_stack,slashdot_threads,51083,116573,B0,edge_density,emd,3.126786485745141e-05
rewire_stack,slashdot_threads,51083,116573,B0,degree_density,emd,0.0001929364796215994
rewire_stack,slashdot_threads,51083,116573,B0,mincut,emd,0.0
rewire_stack,slashdot_threads,51083,116573,B0,modularity,emd,4.6660215767587205e-07
rewire_stack,slashdot_threads,51083,116573,B0,mixing_parameter,emd,0.050868309247146054
rewire_stack,slashdot_threads,51083,116573,B0,concomp_sizes,emd,0.0
rewire_stack,slashdot_threads,51083,116573,B0,local_ccoeff_nodes,emd,0.0102258170126531
rewire_stack,slashdot_threads,51083,116573,B0,pagerank,emd,6.393089615075792e-07
rewire_stack,slashdot_threads,51083,116573,B0,cluster_deg_assort,rmse,0.11464887414516743
rewire_stack,slashdot_threads,51083,116573,B0,cluster_global_ccoeff,rmse,0.006823670054485042
rewire_stack,slashdot_threads,51083,116573,B0,cluster_local_ccoeff,rmse,0.009359114411429685
rewire_stack,slashdot_threads,51083,116573,B0,cluster_mean_degree,rmse,0.006964031104300643
rewire_stack,slashdot_threads,51083,116573,B0,cluster_mean_kcore,rmse,0.013558887715396655
rewire_stack,slashdot_threads,51083,116573,B0,cluster_n_concomp,mean_l1,0.0
rewire_stack,slashdot_threads,51083,116573,B0,cluster_frac_giant_ccomp,rmse,0.0
rewire_stack,slashdot_threads,51083,116573,B0,cluster_pseudo_diameter,mean_l1,0.6445578231292517
rewire_stack,slashdot_threads,51083,116573,B0,cluster_deg_assort,emd,0.0315388313929645
rewire_stack,slashdot_threads,51083,116573,B0,cluster_global_ccoeff,emd,0.00026796748302607034
rewire_stack,slashdot_threads,51083,116573,B0,cluster_local_ccoeff,emd,0.0008902510829085888
rewire_stack,slashdot_threads,51083,116573,B0,cluster_mean_degree,emd,0.0003858729592432003
rewire_stack,slashdot_threads,51083,116573,B0,cluster_mean_kcore,emd,0.0018898447698458354
rewire_stack,slashdot_threads,51083,116573,B0,cluster_n_concomp,emd,0.0
rewire_stack,slashdot_threads,51083,116573,B0,cluster_frac_giant_ccomp,emd,0.0
rewire_stack,slashdot_threads,51083,116573,B0,cluster_pseudo_diameter,emd,0.6411564625850343
rewire_stack,python_dependency,58739,108093,B0,frac_giant_ccomp,abs_diff,0.0
rewire_stack,python_dependency,58739,108093,B0,deg_assort,abs_diff,0.0026354103204538903
rewire_stack,python_dependency,58739,108093,B0,global_ccoeff,abs_diff,0.0003036262302510912
rewire_stack,python_dependency,58739,108093,B0,local_ccoeff,abs_diff,0.05117177596523
rewire_stack,python_dependency,58739,108093,B0,node_coverage,abs_diff,0.0
rewire_stack,python_dependency,58739,108093,B0,n_nodes,rel_diff,0.0
rewire_stack,python_dependency,58739,108093,B0,n_edges,rel_diff,0.002926413247360988
rewire_stack,python_dependency,58739,108093,B0,n_concomp,rel_diff,0.0
rewire_stack,python_dependency,58739,108093,B0,mean_degree,rel_diff,0.002926413247360965
rewire_stack,python_dependency,58739,108093,B0,mean_kcore,rel_diff,0.0032634171830464055
rewire_stack,python_dependency,58739,108093,B0,n_clusters,rel_diff,0.0
rewire_stack,python_dependency,58739,108093,B0,n_outliers,rel_diff,0.0
rewire_stack,python_dependency,58739,108093,B0,pseudo_diameter,rel_diff,0.05454545454545455
rewire_stack,python_dependency,58739,108093,B0,degree,emd,0.011215716985302238
rewire_stack,python_dependency,58739,108093,B0,kcore,emd,0.06729089701901636
rewire_stack,python_dependency,58739,108093,B0,conductance,emd,0.0019337802387654856
rewire_stack,python_dependency,58739,108093,B0,edge_density,emd,0.0018865219858274186
rewire_stack,python_dependency,58739,108093,B0,degree_density,emd,0.002598525498370733
rewire_stack,python_dependency,58739,108093,B0,mincut,emd,0.0001497005988023936
rewire_stack,python_dependency,58739,108093,B0,modularity,emd,2.5478294693283545e-06
rewire_stack,python_dependency,58739,108093,B0,mixing_parameter,emd,0.006561788058596537
rewire_stack,python_dependency,58739,108093,B0,concomp_sizes,emd,0.0
rewire_stack,python_dependency,58739,108093,B0,local_ccoeff_nodes,emd,0.051171775965229996
rewire_stack,python_dependency,58739,108093,B0,pagerank,emd,5.572824092732188e-07
rewire_stack,python_dependency,58739,108093,B0,cluster_deg_assort,rmse,0.1067248792248041
rewire_stack,python_dependency,58739,108093,B0,cluster_global_ccoeff,rmse,0.06693287957060813
rewire_stack,python_dependency,58739,108093,B0,cluster_local_ccoeff,rmse,0.07467970779169883
rewire_stack,python_dependency,58739,108093,B0,cluster_mean_degree,rmse,0.05786911959067473
rewire_stack,python_dependency,58739,108093,B0,cluster_mean_kcore,rmse,0.06605352048564628
rewire_stack,python_dependency,58739,108093,B0,cluster_n_concomp,mean_l1,0.0
rewire_stack,python_dependency,58739,108093,B0,cluster_frac_giant_ccomp,rmse,0.0
rewire_stack,python_dependency,58739,108093,B0,cluster_pseudo_diameter,mean_l1,0.22949101796407187
rewire_stack,python_dependency,58739,108093,B0,cluster_deg_assort,emd,0.013760820304895385
rewire_stack,python_dependency,58739,108093,B0,cluster_global_ccoeff,emd,0.002036880199125811
rewire_stack,python_dependency,58739,108093,B0,cluster_local_ccoeff,emd,0.0037108182931116463
rewire_stack,python_dependency,58739,108093,B0,cluster_mean_degree,emd,0.005197050996741466
rewire_stack,python_dependency,58739,108093,B0,cluster_mean_kcore,emd,0.008332935381463428
rewire_stack,python_dependency,58739,108093,B0,cluster_n_concomp,emd,0.0
rewire_stack,python_dependency,58739,108093,B0,cluster_frac_giant_ccomp,emd,0.0
rewire_stack,python_dependency,58739,108093,B0,cluster_pseudo_diameter,emd,0.21002994011976037
rewire_stack,marker_cafe,69413,1644843,B0,frac_giant_ccomp,abs_diff,0.0
rewire_stack,marker_cafe,69413,1644843,B0,deg_assort,abs_diff,0.023924174768687984
rewire_stack,marker_cafe,69413,1644843,B0,global_ccoeff,abs_diff,0.00434550357908149
rewire_stack,marker_cafe,69413,1644843,B0,local_ccoeff,abs_diff,0.027372597010838877
rewire_stack,marker_cafe,69413,1644843,B0,node_coverage,abs_diff,0.0
rewire_stack,marker_cafe,69413,1644843,B0,n_nodes,rel_diff,0.0
rewire_stack,marker_cafe,69413,1644843,B0,n_edges,rel_diff,0.0005068096740882656
rewire_stack,marker_cafe,69413,1644843,B0,n_concomp,rel_diff,0.0
rewire_stack,marker_cafe,69413,1644843,B0,mean_degree,rel_diff,0.0005068096740881765
rewire_stack,marker_cafe,69413,1644843,B0,mean_kcore,rel_diff,0.0099186246451996
rewire_stack,marker_cafe,69413,1644843,B0,n_clusters,rel_diff,0.0
rewire_stack,marker_cafe,69413,1644843,B0,n_outliers,rel_diff,0.0
rewire_stack,marker_cafe,69413,1644843,B0,pseudo_diameter,rel_diff,0.02
rewire_stack,marker_cafe,69413,1644843,B0,degree,emd,0.024007030383377703
rewire_stack,marker_cafe,69413,1644843,B0,kcore,emd,0.3893737484332908
rewire_stack,marker_cafe,69413,1644843,B0,conductance,emd,0.0008478324313676051
rewire_stack,marker_cafe,69413,1644843,B0,edge_density,emd,0.0007488232553064652
rewire_stack,marker_cafe,69413,1644843,B0,degree_density,emd,0.0017882751569527281
rewire_stack,marker_cafe,69413,1644843,B0,mincut,emd,0.0002801120448179484
rewire_stack,marker_cafe,69413,1644843,B0,modularity,emd,2.0139263250585443e-08
rewire_stack,marker_cafe,69413,1644843,B0,mixing_parameter,emd,0.0021456953675786147
rewire_stack,marker_cafe,69413,1644843,B0,concomp_sizes,emd,0.0
rewire_stack,marker_cafe,69413,1644843,B0,local_ccoeff_nodes,emd,0.02741601574246986
rewire_stack,marker_cafe,69413,1644843,B0,pagerank,emd,7.568831012362854e-07
rewire_stack,marker_cafe,69413,1644843,B0,cluster_deg_assort,rmse,0.058506408152221585
rewire_stack,marker_cafe,69413,1644843,B0,cluster_global_ccoeff,rmse,0.03605129581964411
rewire_stack,marker_cafe,69413,1644843,B0,cluster_local_ccoeff,rmse,0.03548397887090556
rewire_stack,marker_cafe,69413,1644843,B0,cluster_mean_degree,rmse,0.03872630763136364
rewire_stack,marker_cafe,69413,1644843,B0,cluster_mean_kcore,rmse,0.05068115249102473
rewire_stack,marker_cafe,69413,1644843,B0,cluster_n_concomp,mean_l1,0.0
rewire_stack,marker_cafe,69413,1644843,B0,cluster_frac_giant_ccomp,rmse,0.0
rewire_stack,marker_cafe,69413,1644843,B0,cluster_pseudo_diameter,mean_l1,0.027450980392156862
rewire_stack,marker_cafe,69413,1644843,B0,cluster_deg_assort,emd,0.00569353173078997
rewire_stack,marker_cafe,69413,1644843,B0,cluster_global_ccoeff,emd,0.0027294278792796313
rewire_stack,marker_cafe,69413,1644843,B0,cluster_local_ccoeff,emd,0.0026516361169816004
rewire_stack,marker_cafe,69413,1644843,B0,cluster_mean_degree,emd,0.0035765503139054567
rewire_stack,marker_cafe,69413,1644843,B0,cluster_mean_kcore,emd,0.004194567487281977
rewire_stack,marker_cafe,69413,1644843,B0,cluster_n_concomp,emd,0.0
rewire_stack,marker_cafe,69413,1644843,B0,cluster_frac_giant_ccomp,emd,0.0
rewire_stack,marker_cafe,69413,1644843,B0,cluster_pseudo_diameter,emd,0.02184873949579824
rewire_stack,epinions_trust,75879,405740,B0,frac_giant_ccomp,abs_diff,0.0
rewire_stack,epinions_trust,75879,405740,B0,deg_assort,abs_diff,0.017775673644537207
rewire_stack,epinions_trust,75879,405740,B0,global_ccoeff,abs_diff,0.0379920766074363
rewire_stack,epinions_trust,75879,405740,B0,local_ccoeff,abs_diff,0.10430013683227207
rewire_stack,epinions_trust,75879,405740,B0,node_coverage,abs_diff,0.0
rewire_stack,epinions_trust,75879,405740,B0,n_nodes,rel_diff,0.0
rewire_stack,epinions_trust,75879,405740,B0,n_edges,rel_diff,8.872596902325506e-06
rewire_stack,epinions_trust,75879,405740,B0,n_concomp,rel_diff,0.0
rewire_stack,epinions_trust,75879,405740,B0,mean_degree,rel_diff,8.872596902385621e-06
rewire_stack,epinions_trust,75879,405740,B0,mean_kcore,rel_diff,0.0028790356096528025
rewire_stack,epinions_trust,75879,405740,B0,n_clusters,rel_diff,0.0
rewire_stack,epinions_trust,75879,405740,B0,n_outliers,rel_diff,0.0
rewire_stack,epinions_trust,75879,405740,B0,pseudo_diameter,rel_diff,0.17582417582417584
rewire_stack,epinions_trust,75879,405740,B0,degree,emd,0.00010543101516891085
rewire_stack,epinions_trust,75879,405740,B0,kcore,emd,0.3147722031128509
rewire_stack,epinions_trust,75879,405740,B0,conductance,emd,0.005536942510255182
rewire_stack,epinions_trust,75879,405740,B0,edge_density,emd,0.003346513994162188
rewire_stack,epinions_trust,75879,405740,B0,degree_density,emd,0.009076412389364715
rewire_stack,epinions_trust,75879,405740,B0,mincut,emd,0.00029654036243818014
rewire_stack,epinions_trust,75879,405740,B0,modularity,emd,2.481270510517904e-07
rewire_stack,epinions_trust,75879,405740,B0,mixing_parameter,emd,0.00795696995314799
rewire_stack,epinions_trust,75879,405740,B0,concomp_sizes,emd,0.0
rewire_stack,epinions_trust,75879,405740,B0,local_ccoeff_nodes,emd,0.10430013683227207
rewire_stack,epinions_trust,75879,405740,B0,pagerank,emd,7.158847414730515e-07
rewire_stack,epinions_trust,75879,405740,B0,cluster_deg_assort,rmse,0.12734098876556874
rewire_stack,epinions_trust,75879,405740,B0,cluster_global_ccoeff,rmse,0.07090223793528364
rewire_stack,epinions_trust,75879,405740,B0,cluster_local_ccoeff,rmse,0.07002295629364051
rewire_stack,epinions_trust,75879,405740,B0,cluster_mean_degree,rmse,0.08565954885871638
rewire_stack,epinions_trust,75879,405740,B0,cluster_mean_kcore,rmse,0.11514980928927891
rewire_stack,epinions_trust,75879,405740,B0,cluster_n_concomp,mean_l1,0.0
rewire_stack,epinions_trust,75879,405740,B0,cluster_frac_giant_ccomp,rmse,0.0
rewire_stack,epinions_trust,75879,405740,B0,cluster_pseudo_diameter,mean_l1,0.2125535420098847
rewire_stack,epinions_trust,75879,405740,B0,cluster_deg_assort,emd,0.030502542475518715
rewire_stack,epinions_trust,75879,405740,B0,cluster_global_ccoeff,emd,0.014859299352864975
rewire_stack,epinions_trust,75879,405740,B0,cluster_local_ccoeff,emd,0.013455282945561068
rewire_stack,epinions_trust,75879,405740,B0,cluster_mean_degree,emd,0.01815282477872943
rewire_stack,epinions_trust,75879,405740,B0,cluster_mean_kcore,emd,0.022450405099772454
rewire_stack,epinions_trust,75879,405740,B0,cluster_n_concomp,emd,0.0
rewire_stack,epinions_trust,75879,405740,B0,cluster_frac_giant_ccomp,emd,0.0
rewire_stack,epinions_trust,75879,405740,B0,cluster_pseudo_diameter,emd,0.18632619439868223
rewire_stack,slashdot_zoo,79116,467731,B0,frac_giant_ccomp,abs_diff,0.0
rewire_stack,slashdot_zoo,79116,467731,B0,deg_assort,abs_diff,0.014484692724809104
rewire_stack,slashdot_zoo,79116,467731,B0,global_ccoeff,abs_diff,0.01093475089891311
rewire_stack,slashdot_zoo,79116,467731,B0,local_ccoeff,abs_diff,0.03814950249753984
rewire_stack,slashdot_zoo,79116,467731,B0,node_coverage,abs_diff,0.0
rewire_stack,slashdot_zoo,79116,467731,B0,n_nodes,rel_diff,0.0
rewire_stack,slashdot_zoo,79116,467731,B0,n_edges,rel_diff,5.986310285736659e-06
rewire_stack,slashdot_zoo,79116,467731,B0,n_concomp,rel_diff,0.0
rewire_stack,slashdot_zoo,79116,467731,B0,mean_degree,rel_diff,5.986310285730769e-06
rewire_stack,slashdot_zoo,79116,467731,B0,mean_kcore,rel_diff,0.010327069601574356
rewire_stack,slashdot_zoo,79116,467731,B0,n_clusters,rel_diff,0.0
rewire_stack,slashdot_zoo,79116,467731,B0,n_outliers,rel_diff,0.0
rewire_stack,slashdot_zoo,79116,467731,B0,pseudo_diameter,rel_diff,0.0
rewire_stack,slashdot_zoo,79116,467731,B0,degree,emd,7.078214267650652e-05
rewire_stack,slashdot_zoo,79116,467731,B0,kcore,emd,0.13258759290156205
rewire_stack,slashdot_zoo,79116,467731,B0,conductance,emd,0.0035395859826457886
rewire_stack,slashdot_zoo,79116,467731,B0,edge_density,emd,0.002660291130069282
rewire_stack,slashdot_zoo,79116,467731,B0,degree_density,emd,0.0061571050674432744
rewire_stack,slashdot_zoo,79116,467731,B0,mincut,emd,0.0002309468822170757
rewire_stack,slashdot_zoo,79116,467731,B0,modularity,emd,1.3303576179176734e-07
rewire_stack,slashdot_zoo,79116,467731,B0,mixing_parameter,emd,0.008706480337340191
rewire_stack,slashdot_zoo,79116,467731,B0,concomp_sizes,emd,0.0
rewire_stack,slashdot_zoo,79116,467731,B0,local_ccoeff_nodes,emd,0.038149502497539844
rewire_stack,slashdot_zoo,79116,467731,B0,pagerank,emd,2.3579868273856185e-07
rewire_stack,slashdot_zoo,79116,467731,B0,cluster_deg_assort,rmse,0.12608031302045702
rewire_stack,slashdot_zoo,79116,467731,B0,cluster_global_ccoeff,rmse,0.06831231424974728
rewire_stack,slashdot_zoo,79116,467731,B0,cluster_local_ccoeff,rmse,0.06598463540262947
rewire_stack,slashdot_zoo,79116,467731,B0,cluster_mean_degree,rmse,0.07203013009283057
rewire_stack,slashdot_zoo,79116,467731,B0,cluster_mean_kcore,rmse,0.09874297093098133
rewire_stack,slashdot_zoo,79116,467731,B0,cluster_n_concomp,mean_l1,0.0
rewire_stack,slashdot_zoo,79116,467731,B0,cluster_frac_giant_ccomp,rmse,0.0
rewire_stack,slashdot_zoo,79116,467731,B0,cluster_pseudo_diameter,mean_l1,0.12424942263279445
